Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Sri Lanka,LKA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
Sri Lanka,LKA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,3,3,3,3,3,3,3,3,3
Sri Lanka,LKA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,4,4,4,3.5,3.5,4,4,4,4
Sri Lanka,LKA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Sri Lanka,LKA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Sri Lanka,LKA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,3.33333333333333,3.2,3,3,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667
Sri Lanka,LKA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Sri Lanka,LKA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
Sri Lanka,LKA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,4.5,4,4,4.5,4.5,4.5,4.5,4.5,4.5
Sri Lanka,LKA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,13.95,,,,,13.66,,,,7.38,,,5.37,,,
Sri Lanka,LKA,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,2.71,,,,,2.96,,,,0.98,,,0.65,,,
Sri Lanka,LKA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,49.5,,,,,46.68,,,,29.13,,,23.85,,,
Sri Lanka,LKA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,15.01,,,,,16.32,,,,7.04,,,4.11,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.40000000000005,4.60000000000029,4.39999999999976,6.89999999999964,5.59999999999998,5.50000000000075,3.7999999999996,5.44506127893601,6.24174804401628,7.66829189909105,6.79682611965001,5.95008814613627,3.53891205288012,8.01595940575221,8.24590953384978,6.34136155053042,7.25090697497248
Sri Lanka,LKA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,710.127960517264,731.953280918431,757.186809531144,799.341166244422,832.545077180919,866.469590566571,889.585275376683,1181.98818646466,1242.4043496628,1323.26006356994,1400.43518237659,1470.6985672081,1505.39567973287,1610.08483707773,1724.81198000198,1883.00279018638,2004.25522335663
Sri Lanka,LKA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,56496.2170124228,58232.5914495761,60240.1154280076,63593.8232346367,66235.4532819356,68934.4128735008,70773.4458619661,94036.3776691536,98842.9545917329,105275.657165878,111415.53969759,117005.53989217,119765.965770171,128094.804628867,137222.243519095,149807.556080283,159454.132695406
Sri Lanka,LKA,GDP per capita (current LCU),NY.GDP.PCAP.CN,18911.7837202468,21563.9659466033,24405.0843567084,28310.3819562507,32367.3355318316,36820.2470224967,41891.797556719,107581.219449447,124861.637141112,147984.691308289,178586.156993862,218166.988178266,236444.645476773,271345.760906406,313542.239685658,372813.557654467,423466.77732754
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,472.086463311204,521.246457495851,556.812328466994,585.893666313136,654.944061752967,718.443844341399,757.948209819414,1063.16058355022,1242.4043496628,1423.47721535484,1614.41111005118,2013.91108814055,2057.11367214871,2400.01557497263,2835.68996731173,2921.73634525444,3279.89138972612
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.21187187775496,3.07343487577486,3.44742339033604,5.56723336733502,4.15390978704376,4.07479598588516,2.66780104712004,4.02357395940518,5.11140161043862,6.5080031254781,5.83219587224961,5.01725361628453,2.35922664905026,6.95426184320111,7.12553402667109,9.1714814146999,6.4393124536074
Sri Lanka,LKA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,3339.63438681087,3442.27587477849,3560.9456984455,3759.19185556203,3915.34529396398,4074.88762683597,4183.59752161366,5558.72830221507,5842.8572301744,6223.11056133138,6586.05455861487,6916.49361912745,7079.66937976977,7572.00812607189,8111.55414159744,8855.50382213737,9425.73738258594
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2163.21324640799,2303.86093535918,2437.63381210088,2634.58280152295,2802.43542662432,2977.46960405632,3112.73252796163,4801.04377569214,5208.3037917637,5717.79023428997,6211.85630016362,6650.9566829647,6860.26699017924,7426.16421431377,8111.55414159744,9010.32328749987,9735.73825770562
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,8032551173.24014,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,20662525941.2986,24405791044.7761,28267410542.5164,32351184234.3157,40715240468.9375,42067974595.4411,49567521669.9098,59178013927.8285,59393056426.3323,67182015335.7602
St. Kitts and Nevis,KNA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.26986898645671,0.393174961517758,3.30923248053398,6.65769403319906,5.10431900395372,3.66783059792782,6.54339715874013,4.35803006348064,9.86343887209782,4.67267508305346,3.90172884116409,4.13363533408833,-5.60087003806416,-3.28341013824884,1.78677784395474,-1.22878876535985,1.95497630331754
St. Kitts and Nevis,KNA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,7380.7919223568,7378.01035819708,7557.48066493608,7968.92263196231,8271.48753567613,8469.90508420846,8919.51456282026,10083.4804790019,10916.1901214615,11269.4015601069,11557.1663162206,11886.0800685642,11085.6624444788,10594.4940568673,10657.7786007432,10406.3904166089,10490.9908512097
St. Kitts and Nevis,KNA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22342.9317430645,22334.5114680028,22877.7990793539,24123.3049657417,25039.2211794271,25639.8653636989,27000.9108988304,30524.4367331957,33045.1926221285,34114.4246432371,34985.538254289,35981.2169829779,33558.214610195,32071.3630806846,32262.9363236488,31501.940877874,31758.0410031186
St. Kitts and Nevis,KNA,GDP per capita (current LCU),NY.GDP.PCAP.CN,10526.8041045233,10835.4509497915,11869.0042553191,12800.4826465245,14132.6164813635,14526.2077970528,15279.6662902445,27743.7685797485,29473.7138484707,34114.4015755775,36590.1977098934,38818.2351790256,36999.0914538671,35700.641809291,37114.6476373865,36876.6796058525,37017.2168810319
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,3898.81626615305,4013.12991052983,4395.92742433518,4740.91941498513,5234.30230806387,5380.07686685582,5659.13556310959,10275.4696628799,10916.1901214615,12634.9633233687,13551.9248384027,14377.1241403799,13703.367205136,13222.459929367,13746.1657916246,13658.0294836491,13710.0803263081
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.32246534843638,-0.0376865272585292,2.43250277548883,5.44416830512272,3.79681065669115,2.39881336551051,5.30831779272307,2.75885494716535,8.25815693493659,3.23566587532191,2.55350521124686,2.84597230276094,-6.73407565377548,-4.4306633913079,0.597334271331817,-2.3587296523193,0.812966179567965
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,14255.801165214,14250.4286488219,14597.0707212236,15391.7598189048,15976.1557959613,16359.3939564896,17227.8025766636,19475.9714505088,21084.3277374953,21766.5461351384,22322.3560250077,22957.6440948031,21411.6589731345,20462.9804375401,20585.2128326295,20099.6633135532,20263.0667784994
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9234.04611011855,9537.58707043101,9992.37735167242,10787.1232068297,11435.043814116,11953.6052786938,12818.045041053,16821.2919258461,18794.5006656798,19999.089474491,21054.072157216,22076.2578302961,20748.1012712413,20068.8444218953,20585.2128326295,20451.0627585391,20929.4940487465
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,159200364.595828,164574444.500918,181815558.270503,198341104.645318,221740748.67651,230740736.665712,245555551.218888,497548516.54631,536410666.378498,629511777.660199,684074061.99289,734814814.814815,708888888.888889,692222222.222222,728148148.148148,731851851.851852,742962962.962963
St. Lucia,LCA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
St. Lucia,LCA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Lucia,LCA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,4.16666666666667,4.2,4.16666666666667,4.2,4,4,4,4,3.83333333333333
St. Lucia,LCA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.5
St. Lucia,LCA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Lucia,LCA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Lucia,LCA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,3.9,3.8,3.9,3.9,4,4,4,4,4
St. Lucia,LCA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Lucia,LCA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Lucia,LCA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,3.8,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.6
St. Lucia,LCA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,4.5,4.5,4.5,4,4,4,4,4,4
St. Lucia,LCA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,4.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Lucia,LCA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
St. Lucia,LCA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,4,4,4,4,3.5,3.5,3.5,3.5,3
St. Lucia,LCA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,3.5,3.5,4,4,4,4,3.5,3.5,3.5
St. Lucia,LCA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3.5,3.5,4,4,4.5,4.5,4.5,4.5,4.5
St. Lucia,LCA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,4,4,4,3.7,3.66666666666667,3.66666666666667,3.5,3.5,3.16666666666667
St. Lucia,LCA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,4,4,4,3.5,3.5,3.5,3,3,2.5
St. Lucia,LCA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
St. Lucia,LCA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Lucia,LCA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,15.53,,,,,,,,,,,
St. Lucia,LCA,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,7.19,,,,,,,,,,,
St. Lucia,LCA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,40.58,,,,,,,,,,,
St. Lucia,LCA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,20.93,,,,,,,,,,,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,23.5448932637881,2.67794199834258,7.02171771687445,2.57296018586017,1.4211831684193,3.2878441890104,5.41723474451426,8.396609621316,-1.89333865086724,9.29147094581009,5.10457268532205,4.67775467775469,-0.0662032439589524,-0.728718118582321,1.40140140140139,-1.2833168805528,-0.533333333333331
St. Lucia,LCA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4535.03348519895,4590.73106501559,4851.63719345093,4919.00658146126,4931.55977488841,5032.10900054227,5236.26550119107,5665.55959612756,5492.86491363181,5922.63260845466,6133.82363223479,6324.66102087101,6231.51105555669,6109.48820234801,6130.34643299549,5998.17420467922,5920.26076070251
St. Lucia,LCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12540.537160432,12694.5553328924,13416.0280650577,13602.3217973039,13637.0346145673,13915.0791548955,14479.6245306432,15666.733417022,15189.1880823921,16377.6065945969,16961.6042409888,17489.3188370558,17231.7351598174,16894.310501305,16951.9888883311,16586.4985901476,16371.0478238686
St. Lucia,LCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,7761.03609784339,8311.77437053632,9092.88790564629,9251.76890077442,9620.0659222646,10297.8097932535,10265.7053476726,14176.4931359354,14830.7355287261,16395.203738563,18178.1850025566,18508.2265217039,18184.9315068493,19058.9468818526,19517.9365318429,19677.1161607785,19734.1350611445
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2874.45776325132,3078.43489768337,3367.73620187411,3426.58101384529,3562.98731569189,3814.00355977321,3802.11302458284,5250.5529205813,5492.86491363181,6072.29757370863,6732.66099315491,6854.89871174218,6735.1598173516,7058.86921550095,7228.86538216402,7287.82080028832,7308.93891153502
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,21.5546563814231,1.22816248211657,5.68332417517583,1.38859080603291,0.255197735950659,2.0388929718718,4.05707628008068,7.27325310168729,-3.04814872327506,7.82410821275221,3.56583022689362,3.11123045066563,-1.47280565720322,-1.95815833624933,0.34140716794353,-2.15603195938289,-1.29895266989627
St. Lucia,LCA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,7831.80504282315,7927.99233403161,8378.56583895772,8494.9098338749,8516.588651442,8690.23277889948,9042.80215165601,9784.17433083634,9485.93814588795,10228.128211417,10592.8458988251,10922.4137460214,10761.5478184669,10550.8196727501,10586.8409273897,10358.5852535061,10224.0321337922
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5072.96980736212,5306.08019189566,5735.52003190405,5953.55177621513,6095.8071278112,6349.84478613416,6728.13870262648,8450.53881346027,8455.73418404223,9397.5980381415,9990.99475226909,10503.0821538402,10428.0422293766,10347.6010829509,10586.8409273897,10539.6828695278,10560.2879385193
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,397192573.726067,431470356.824403,477996270.0768,492029620.940073,517566663.452036,560811083.429052,566370360.367909,858255380.398219,908558306.769096,1018069266.61284,1145555535.32432,1184074074.07407,1180000000,1252222222.22222,1295925925.92593,1318148148.14815,1332222222.22222
St. Martin (French part),MAF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,4,2.5,4,4,4,4,4.5,4.5,4.5
St. Vincent and the Grenadines,VCT,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,4.16666666666667,4.2,4.16666666666667,4.2,4,4,4,4,4
St. Vincent and the Grenadines,VCT,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,3.5,2,3.5,3.5,3.5,3.5,3.5,3.5,3
St. Vincent and the Grenadines,VCT,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,3.7,3.7,3.8,3.8,3.8,3.8,3.8,3.8,3.8
St. Vincent and the Grenadines,VCT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.6,3.6
St. Vincent and the Grenadines,VCT,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,4.5,4.5,4,4,4,4,4,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,4,4,4,4,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3.5,3,4,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,4,3.7,3.66666666666667,3.7,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.5
St. Vincent and the Grenadines,VCT,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3,3
St. Vincent and the Grenadines,VCT,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4
St. Vincent and the Grenadines,VCT,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4.5
