Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Rwanda,RWA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,4.16666666666667
Rwanda,RWA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,4,4,4,4,4.5
Rwanda,RWA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Rwanda,RWA,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,482990000,524300000,475360000,474390000,461550000,431500000,480340000,586510000,531690000,555480000,1084420000,968750000,684930000,374250000,549410000,570610000,527500000,506960000,568080000,458080000,602990000,689750000,696580000,774760000,958620000,989550000,1096520000,1264000000,900090000,
Rwanda,RWA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,162780000,176630000,205030000,238970000,244910000,225630000,287920000,359160000,348930000,353910000,711750000,694700000,465310000,229670000,350070000,373080000,321460000,304880000,362920000,335240000,490110000,577400000,603070000,722570000,933510000,933590000,1032200000,1264000000,878990000,
Samoa,WSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3639.39337167113,3764.33780644695,3957.67495206272,3966.34677871323,3899.21110721797,4029.36439939749,3830.77747876516,3715.11401166772,3674.20509312168,3787.37813400641,3656.54681894145,3864.87946089911,4118.9603565787,4129.99156845078,4209.62389119011,4286.36566794483,4565.00985770402,4862.20319873158,5047.07461266649,5255.22155371826,5472.65008892916,5663.6098883998,5739.6519635727,5805.54942932397,6023.45129848891,5675.71898821899,5665.315622833,5703.78116513453,5826.06716113696,5758.52541340113
Samoa,WSM,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1472.1991583041,1522.74139788269,1600.94970184346,1604.45760950609,1577.30003983065,1629.94935460071,1549.61742354846,1502.82949998053,1486.28111696719,1532.06161896792,1479.13803191692,1563.41228007177,1666.19250813733,1670.65482896243,1702.86751567643,1733.91092527994,1846.62744139576,1966.84741814245,2041.6311835106,2125.83031235588,2213.78401063439,2291.03063592061,2321.79100382605,2348.44769732023,2436.59286757706,2295.92898153512,2291.72063574761,2307.28062974024,2356.74748369137,2329.42564897543
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.287553737038,3.91949349834699,5.50458414458022,0.483093380589679,-1.44230623352404,3.70731410636506,-4.42144755024493,-2.29999721732619,-0.200002063147792,4.0999995189343,-2.5421032414702,6.55670098485143,7.27432685620421,0.803471640628885,2.39460250209349,2.28156139996383,7.02537395488234,7.09155188970436,4.40823578236848,4.76386023137691,4.79206024855097,4.14572851482458,1.98755301547924,1.8,4.43880191650968,-5.12576857568469,0.532753107805959,1.43664609887153,2.93960828919775,-0.383287292817684
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.716511219375121,3.43311156602016,5.13602007993705,0.219114170707371,-1.69263242073447,3.33793910102946,-4.9284924605485,-3.01932095347698,-1.10114840130248,3.08020477943923,-3.45440329525711,5.69752425645069,6.57409624931687,0.267815441691795,1.92814734411679,1.82300791563175,6.50070972346116,6.51024532895612,3.80221488857416,4.12411063885203,4.13738094556749,3.48934787292443,1.34264323763978,1.14810908691834,3.75333759220646,-5.77297454628975,-0.183295991355166,0.678965566304981,2.14394613786956,-1.15930259414746
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,610.860765855306,532.130199109929,560.100153068719,618.210020291439,734.206305976713,675.889922038903,688.047697313912,682.063690961131,711.992702994335,709.386646131472,1167.16075075728,1177.4785949848,1300.06653896011,1477.20465739011,1388.10961365317,1327.25649778778,1372.73639251907,1385.93351970397,1453.50695449957,1699.18421080664,2094.62950578279,2291.03063592061,2502.21126348439,2693.79299114851,3128.68855675068,2712.80495569936,3080.01293843141,3370.83372085303,3622.62104491117,3647.4721027735
Samoa,WSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,1137.61214457468,1194.77597950384,1252.24950339683,1311.68718248103,1526.41490732481,1533.32386837118,1589.04614251067,1635.24772509797,1755.7740626208,1821.70496274057,2958.75250316969,2912.37555683541,3243.41997711296,3631.26411949521,3820.16314119055,3982.59648476617,4359.81078264057,4749.59417202549,5047.07461266649,5379.99853667048,5986.06217210868,6248.61611311191,6917.83976628211,7298.06848112379,7953.28274568806,7721.59238565489,7816.3028345043,8047.61269600756,8335.83215539285,8334.10900762717
Samoa,WSM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Samoa,WSM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Samoa,WSM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4.5,5,5,4.5,4,3.5
Samoa,WSM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,3.83333333333333,3.83333333333333,3.83333333333333,4.2,4.33333333333333,4.33333333333333,4.5,4.33333333333333,4.16666666666667
Samoa,WSM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4.5,4.5,4.5,4.5,4.5
Samoa,WSM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4.5,4.5,4.5,4.5,4.5
Samoa,WSM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,3.5
Samoa,WSM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,4,4,4,4.5,4.5,4.5
Samoa,WSM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Samoa,WSM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4.5,4.5,4.5
Samoa,WSM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,3.8,3.9,3.9,3.9,3.9,3.9,3.9
Samoa,WSM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Samoa,WSM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Samoa,WSM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,4,3.9,3.9,3.9,4,4,4,4,4.1
Samoa,WSM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Samoa,WSM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Samoa,WSM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5
Samoa,WSM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,4.16666666666667,4,4,4,4.16666666666667,4.16666666666667,4,4,3.83333333333333
Samoa,WSM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,5,5,4.5,4.5,4.5
Samoa,WSM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Samoa,WSM,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,62860000,62400000,56570000,75900000,59500000,61080000,86240000,98150000,90320000,87360000,72960000,64060000,49460000,46530000,64730000,42540000,52560000,81130000,70280000,53930000,47750000,60460000,66890000,48720000,48000000,93000000,163030000,97820000,121180000,
Samoa,WSM,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,20050000,19070000,22780000,34620000,29970000,30870000,47550000,56920000,49120000,52410000,48270000,43200000,32350000,27410000,35890000,23020000,27140000,42830000,37870000,32970000,30930000,43550000,47070000,37470000,40310000,77310000,147480000,97820000,120670000,
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12934.6806000222,13143.6599110398,13364.069943735,13635.0146816118,14045.9765078713,14353.8418178833,14473.7203646157,14511.6019679991,14431.910475089,15490.4058880223,16370.3963357801,17697.8536922396,18390.0951676492,18688.0607958855,19935.3795486289,21521.7672788877,21685.7574072864,22486.552475182,22063.8469533431,22418.3133753296,22979.7613883606,23129.9362449385,23738.5376953394,24368.0668191498,24690.9470794617,,,,,
San Marino,SMR,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,25832.3410718271,26249.7015777489,26689.8908113528,27231.0048208041,28051.7522665059,28666.6017504893,28906.0157416149,28981.6705280924,28822.5156259316,30936.4769501726,32693.9392400718,35345.0546599848,36727.5563583116,37322.6348124536,39813.7023882619,42981.9374755773,43309.4483790318,44908.7465729493,44064.545347519,44772.4636792055,45893.7527945079,46193.6726947739,47409.133727769,48666.3902108468,49311.2266213976,,,,,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.22584181719674,2.79817312513042,2.85994705141874,3.19199712627236,4.19427666364511,3.38843514630204,2.05295236212419,1.53291337975048,0.773273401116754,8.75160855957517,6.98224853640011,9.29203540820038,4.85829969808711,2.40453902532035,7.51999999999995,9.07738095238105,2.18281036834922,5.60747663551398,0.252844500632094,3.90920554854992,4.61165048543685,2.32018561484917,3.85487528344667,3.49344978165948,1.89873417721518,,,,,
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.03833657465191,1.61565111253891,1.676930430238,2.02741185146076,3.0140182160106,2.19183984708708,0.835166976572438,0.261726787786003,-0.549157102612668,7.33440950011712,5.68087404629117,8.10888954202127,3.91144309048687,1.62025060512181,6.67441510580898,7.95764999803043,0.761973337382884,3.69272353672321,-1.87981471283987,1.60654858935558,2.50441682936284,0.653509207688742,2.63122839577248,2.65192882514403,1.32501384992194,,,,,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,32088.9629138836,28696.1934967833,29679.4419872134,31355.3737857721,39128.2761447743,44976.3685427224,46193.6726947739,48757.8957291373,55556.9668837492,62188.9285937468,,,,,
San Marino,SMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,8469.26801101537,9395.67079381805,10268.6196779654,11106.3853415723,12202.0156972551,13242.2362561328,14473.7203646157,15605.9867845015,16203.1418476944,18132.4882636592,19904.389575624,22665.3786993769,24493.5374315042,25312.0931301218,27468.5612248775,30119.5758441754,31146.872334903,33167.0732151309,33316.7046750285,34668.9895470383,36223.9672243086,37145.2560873216,38864.9186856953,40589.9200052671,42456.3815509509,,,,,
San Marino,SMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,4389362.25148464,4454147.47788758,4458991.92591263,4662235.55696821,4764836.61283592,4724443.40081672,5181301.94880838,5136441.5480378,5440621.35022716,5496573.30205514,5583775.85186412,5701489.15427374,5774420.49338584,5853078.73240734
Sao Tome and Principe,STP,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,740.655159241588,751.586932339546,752.404378068073,786.699438557416,804.012204517061,797.19630754473,874.286012432768,866.716327960921,918.043223970114,927.48448204286,942.198924532358,962.061710911303,974.368048253478,987.640735083649
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,3.18993331002204,1.9897338601108,6.73540523618988,4.54820469914974,1.63235288534254,12.6428250407586,1.99573546877023,9.07456633659407,4.02288180565482,4.51141089288643,4.94344933601178,3.99999999999943,4.0000000000004
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,1.47595989328589,0.108762631886393,4.55806232512914,2.20068365516981,-0.847735511232173,9.6701031049009,-0.865813288123363,5.92199481576021,1.02841106238077,1.58648934557782,2.10813086937067,1.2791629895049,1.36218412066798
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,550.171447152946,539.933866445458,585.806355744316,687.09368698777,734.035360157032,797.19630754473,851.239008133161,882.913621698623,1090.41138254724,1134.11359302747,1127.98166721114,1355.44734446222,1399.95348334235,1609.8233393746
Sao Tome and Principe,STP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,4389362.25148464,4774154.18989116,5323998.54806996,6422665.49692544,7268656.08607086,8416774.96490011,10596770.0943043,11951785.3830969,16023815.1661605,18382224.8892736,20866083.1622389,23886960.4552687,26694896.5327649,29701160.1202943
Sao Tome and Principe,STP,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,3,3,3,3.5,3.5,3.5,3.5
Sao Tome and Principe,STP,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2.5,2.5,3,3,3
Sao Tome and Principe,STP,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sao Tome and Principe,STP,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,2.83333333333333,2.83333333333333,2.83333333333333,2.8,2.83333333333333,2.83333333333333,2.83333333333333,2.83333333333333,2.83333333333333
Sao Tome and Principe,STP,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Sao Tome and Principe,STP,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sao Tome and Principe,STP,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.8,2.8,2.8,3,3.1,3.1,3.1
Sao Tome and Principe,STP,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,3,3.5,3.5,3.5
Sao Tome and Principe,STP,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sao Tome and Principe,STP,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,3.1,3,3.1,3.1,3.1,3.1,3.1,3.1,3.1
Sao Tome and Principe,STP,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,3,2.5,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Sao Tome and Principe,STP,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Sao Tome and Principe,STP,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,3.16666666666667,3.16666666666667,3.16666666666667,3.2,3,3,3.16666666666667,3.16666666666667,3.16666666666667
Sao Tome and Principe,STP,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Sao Tome and Principe,STP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Sao Tome and Principe,STP,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,34380000,36420000,27260000,33830000,45210000,92910000,96670000,84820000,87140000,73290000,76250000,122770000,67800000,53570000,44900000,45360000,61680000,69400000,44150000,52660000,42340000,40120000,27270000,56220000,49680000,31560000,52330000,72390000,51500000,
Sao Tome and Principe,STP,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,11170000,12210000,12350000,17220000,24430000,44500000,54120000,51010000,56430000,46490000,49930000,84090000,47400000,33420000,28060000,27520000,34890000,38360000,25920000,37980000,33630000,32440000,22930000,51090000,47330000,30510000,49300000,72390000,48790000,
Saudi Arabia,SAU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,33944.5570922944,30810.6519216145,30879.5824071621,28404.3706093404,29561.448972169,28527.5805132509,29871.8795888802,31552.0490172728,32010.9689650712,31127.7193284685,30579.0891992097,30029.3909124208,30582.6785432147,31025.7931641034,31537.7321029209,30762.879557561,31420.4062678088,30462.7800429206,29197.0051398802,30195.6478579233,31440.7792768148,32560.0574514439,33451.9998789213,34712.6891484457,36994.5670918979,37066.7301080836,39147.4741333741,41731.8043026716,43335.974100546,44137.7251542391
Saudi Arabia,SAU,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,13868.9852622881,12588.5418466504,12616.7052981747,11605.3892320468,12078.1455186512,11655.7300374035,12204.9805112664,12891.4600837401,13078.9644890938,12718.0884829743,12493.9305080609,12269.3361079204,12495.397033577,12676.4437365845,12885.6105134066,12569.0231293726,12837.6738066872,12446.4091935227,11929.2419366954,12337.264969701,12845.997761567,13303.3097384511,13667.7374240992,14182.8268050512,15115.1509912832,15144.6351823787,15994.7805574644,17050.6799446157,17706.1077713637,18033.6852830531
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.08832539305368,-4.32416814954838,5.09029960669491,-3.98378769600458,8.22400807261478,0.0624679231910221,8.32850549156765,9.10378635935389,4.62855191974694,0.0260661629896504,0.665557266236888,0.200913396892119,3.38381966063541,2.59266207122369,2.83456519888932,-0.748510560111299,4.86457329107364,0.547438793646677,0.128051481741508,8.28742313471429,8.62021242216042,7.25607185360309,5.57674366533567,5.9922803396085,8.42718049446364,1.82917577392938,7.43445281871504,8.56998004867411,5.812,3.79800000000023
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-8.53496167480928,-9.23242321930677,0.223722905062075,-8.0156906436909,4.07359268312068,-3.49735379984722,4.71227861404095,5.62458556848924,1.45448540456809,-2.75920931217804,-1.76251309474219,-1.79762805624407,1.84248702348806,1.44890716574282,1.65004303390323,-2.45690635848912,2.1374029990186,-3.0477843498455,-4.15515229160644,3.4203601131648,4.12354596513396,3.55995684704469,2.73937608619867,3.76865142319571,6.57361327926498,0.195063821145553,5.61350844604618,6.60152468711739,3.84399817999632,1.85008199384878
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,9473.10042836244,7827.29564975252,6248.01748803948,5898.50752616302,5841.76131218415,6086.43079917243,7205.82191322035,7845.68334944463,7895.45846580052,7441.75533135898,7381.8224653199,7672.48610939134,8369.06821376022,8656.16478972988,7559.66728096016,8203.43454868292,9354.46792421559,8760.09118507664,8639.14417890706,9389.53585176621,10853.6275072519,13303.3097384511,14855.0009550453,16048.5820500795,19714.3951394425,16013.2804032884,19326.5825548176,24116.1741324844,25945.9663284237,25851.6040806779
Saudi Arabia,SAU,GDP per capita (current LCU),NY.GDP.PCAP.CN,33383.2052410145,28350.4646791805,23136.4091872275,22089.9100104499,21877.3954455931,22793.682646364,26985.8022403693,29382.0832458029,29568.4910508594,27869.3728642981,27644.9242878405,28733.4596016242,31342.1595027681,32417.3361469189,28348.7523036006,30762.879557561,35079.2547158085,32850.3419440374,32396.7906709015,35210.7594441233,40701.1031521948,49848.8319209502,55631.9785766447,60150.085523698,73928.9817729092,60049.8015123314,72474.684580566,90435.6529968163,97297.373731589,96943.5153025422
Saudi Arabia,SAU,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
